Date,Open,High,Low,Close,Adj Close,Volume
2008-10-22,102.500000,112.175003,101.300003,104.662498,84.991089,1087772
2008-10-23,102.000000,102.000000,91.525002,93.849998,76.210800,565456
2008-10-24,92.262497,97.250000,80.000000,84.375000,68.516640,754948
2008-10-27,83.625000,87.500000,74.525002,78.150002,64.222794,317104
2008-10-29,87.750000,92.500000,74.737503,77.587502,63.760544,617640
2008-10-31,80.000000,84.974998,77.925003,82.500000,67.797577,1338980
2008-11-03,88.550003,88.724998,81.775002,83.737503,68.814545,531128
2008-11-04,84.750000,85.250000,80.000000,80.862503,66.451897,670256
2008-11-05,82.500000,86.750000,81.750000,84.712502,69.615807,940620
2008-11-06,81.750000,84.712502,80.500000,82.662498,67.931114,218168
2008-11-07,82.500000,82.500000,79.500000,81.349998,66.852516,455616
2008-11-10,82.500000,84.750000,81.500000,83.712502,68.793999,413252
2008-11-11,82.500000,83.762497,79.337502,79.949997,65.702003,273924
2008-11-12,79.250000,81.062500,77.574997,78.287498,64.335793,235192
2008-11-14,79.500000,80.750000,73.525002,74.500000,61.223263,561840
2008-11-17,75.000000,75.000000,71.250000,73.224998,60.175503,524736
2008-11-18,73.000000,73.250000,69.050003,70.137497,57.638206,186928
2008-11-19,70.500000,71.750000,62.812500,63.987499,52.584202,479556
2008-11-20,63.750000,63.750000,59.775002,61.012501,50.139389,782324
2008-11-21,60.724998,64.500000,59.000000,61.575001,50.601646,439640
2008-11-24,62.250000,63.724998,57.512501,58.150002,47.787022,390424
2008-11-25,59.987499,61.974998,55.500000,56.587502,46.502972,461120
2008-11-26,57.275002,57.500000,54.162498,55.825001,45.876358,571200
2008-11-27,55.825001,55.825001,55.825001,55.825001,45.876358,0
2008-11-28,55.000000,58.250000,54.525002,56.400002,46.348888,593868
2008-12-01,56.250000,59.750000,56.250000,57.262501,47.057686,530684
2008-12-02,55.750000,58.700001,55.000000,57.900002,47.581566,247452
2008-12-03,57.500000,62.250000,57.262501,61.687500,50.694099,607196
2008-12-04,62.299999,64.750000,62.250000,64.187500,52.748569,479356
2008-12-05,64.750000,66.250000,62.299999,63.000000,51.772694,267104
2008-12-08,66.187500,66.187500,62.012501,62.825001,51.628887,229720
2008-12-10,62.500000,66.125000,62.500000,65.550003,53.868259,330176
2008-12-11,66.000000,66.987503,62.762501,63.512501,52.193859,231224
2008-12-12,62.500000,65.612503,61.875000,65.237503,53.611443,314820
2008-12-15,63.750000,66.737503,63.750000,65.675003,53.970982,185152
2008-12-16,64.375000,70.599998,64.375000,68.662498,56.426064,464200
2008-12-17,70.025002,72.449997,65.025002,66.312500,54.494865,772596
2008-12-18,66.800003,67.500000,64.250000,67.212502,55.234478,353836
2008-12-19,67.025002,68.750000,65.025002,66.175003,54.381870,401504
2008-12-22,66.750000,68.750000,65.875000,68.250000,56.087086,435784
2008-12-23,66.812500,67.937500,66.250000,66.712502,54.823586,161124
2008-12-24,66.500000,67.000000,61.250000,61.612499,50.632458,459096
2008-12-26,61.000000,62.500000,58.299999,59.037498,48.516350,399768
2008-12-29,58.375000,61.500000,57.775002,60.474998,49.697681,530548
2008-12-30,61.000000,63.250000,60.825001,62.087502,51.022812,272668
2008-12-31,63.400002,63.750000,61.312500,61.862499,50.837906,201068
2009-01-02,67.250000,69.750000,66.012497,68.474998,56.271988,557116
2009-01-05,69.474998,72.250000,69.474998,70.974998,58.326454,758484
2009-01-06,70.000000,85.000000,70.000000,73.574997,60.463104,4686052
2009-01-07,75.000000,75.287498,61.500000,63.000000,51.772694,1703880
2009-01-09,62.500000,65.949997,58.750000,62.462502,51.330986,678680
2009-01-12,63.000000,64.737503,61.000000,61.512501,50.550274,341592
2009-01-13,62.224998,62.224998,57.525002,58.349998,47.951378,615324
2009-01-14,59.375000,61.750000,58.250000,58.950001,48.444447,465892
2009-01-15,57.000000,62.500000,52.762501,60.412498,49.646317,655688
2009-01-16,60.625000,62.237499,59.549999,60.087502,49.379234,233696
2009-01-19,61.974998,61.974998,59.000000,59.950001,49.266239,126576
2009-01-20,58.750000,60.750000,57.637501,59.174999,48.629353,222076
2009-01-21,57.875000,60.224998,56.025002,56.674999,46.574879,209924
2009-01-22,57.750000,59.587502,54.412498,57.349998,47.129589,943336
2009-01-23,56.549999,57.250000,51.250000,52.325001,43.000095,464068
2009-01-27,57.474998,57.474998,52.000000,53.937500,44.325233,413292
2009-01-28,54.500000,56.262501,54.500000,56.037498,46.050991,447164
2009-01-29,56.750000,58.750000,55.775002,57.587502,47.324760,665396
2009-01-30,57.200001,60.000000,56.250000,59.474998,48.875877,527056
2009-02-02,60.000000,61.000000,58.174999,58.862499,48.372540,260092
2009-02-03,61.000000,61.000000,57.525002,58.099998,47.745934,330284
2009-02-04,58.250000,60.450001,57.500000,57.812500,47.509666,241612
2009-02-05,58.250000,58.537498,55.525002,56.312500,46.276981,165908
2009-02-06,56.375000,58.400002,56.375000,58.000000,47.663742,479728
2009-02-09,58.250000,59.987499,57.987499,58.674999,48.218456,182992
2009-02-10,58.775002,59.862499,58.750000,59.200001,48.649891,128904
2009-02-11,58.250000,59.250000,57.887501,58.362499,47.961651,69244
2009-02-12,57.974998,62.500000,57.500000,61.150002,50.252384,944404
2009-02-13,61.849998,63.500000,61.275002,62.387501,51.269352,694328
